,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,completed sets,packs,simulations
5920,2.0,4.0,6.0,8.0,5.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,6.0,3.0,2.0,3.0,5.0,2.0,5.0,3.0,3.0,,7.0,2.0,1.9166666666666667,15.0,500.0
5921,,2.0,7.0,6.0,4.0,11.0,4.0,4.0,2.0,2.0,3.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,3.0,2.0,4.0,1.9166666666666667,15.0,500.0
5922,1.0,2.0,7.0,2.0,5.0,4.0,1.0,5.0,4.0,4.0,1.0,5.0,2.0,6.0,3.0,3.0,5.0,5.0,5.0,2.0,3.0,8.0,4.0,3.0,1.0,15.0,500.0
5923,1.0,1.0,4.0,3.0,7.0,6.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,4.0,9.0,4.0,3.0,3.0,8.0,4.0,6.0,2.0,1.0,1.0,15.0,500.0
5924,1.0,1.0,3.0,6.0,7.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,4.0,8.0,1.0,4.0,1.0,3.0,2.0,6.0,4.0,3.0,5.0,3.0,1.0,15.0,500.0
5925,,1.0,,1.0,5.0,3.0,4.0,6.0,4.0,3.0,4.0,2.0,7.0,8.0,2.0,5.0,3.0,6.0,4.0,4.0,6.0,5.0,1.0,6.0,0.9166666666666666,15.0,500.0
5926,,,5.0,1.0,8.0,5.0,6.0,4.0,6.0,5.0,1.0,4.0,4.0,4.0,3.0,6.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,0.9166666666666666,15.0,500.0
5927,1.0,6.0,6.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,,6.0,5.0,3.0,1.0,6.0,8.0,7.0,2.0,6.0,3.0,3.0,3.0,0.9583333333333334,15.0,500.0
5928,,2.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,7.0,2.0,5.0,8.0,6.0,3.0,6.0,8.0,3.0,2.0,5.0,3.0,0.9583333333333334,15.0,500.0
5929,2.0,1.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,7.0,2.0,1.0,1.0,15.0,500.0
5930,,3.0,6.0,4.0,4.0,9.0,1.0,7.0,4.0,5.0,3.0,3.0,6.0,4.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,0.9583333333333334,15.0,500.0
5931,,1.0,2.0,5.0,3.0,5.0,2.0,3.0,2.0,6.0,4.0,5.0,2.0,3.0,4.0,7.0,5.0,3.0,4.0,2.0,8.0,4.0,7.0,3.0,0.9583333333333334,15.0,500.0
5932,,1.0,3.0,1.0,2.0,3.0,1.0,2.0,6.0,9.0,8.0,1.0,3.0,4.0,8.0,2.0,2.0,6.0,2.0,6.0,4.0,2.0,10.0,4.0,0.9583333333333334,15.0,500.0
5933,,2.0,3.0,6.0,5.0,4.0,6.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,2.0,1.0,4.0,3.0,6.0,3.0,8.0,3.0,3.0,3.0,0.9583333333333334,15.0,500.0
5934,1.0,3.0,4.0,2.0,5.0,6.0,,3.0,5.0,3.0,5.0,7.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,3.0,4.0,6.0,1.0,0.9583333333333334,15.0,500.0
5935,1.0,1.0,5.0,2.0,8.0,5.0,3.0,6.0,6.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,6.0,5.0,3.0,2.0,2.0,6.0,1.0,1.0,15.0,500.0
5936,1.0,5.0,3.0,5.0,4.0,2.0,,6.0,5.0,9.0,3.0,5.0,4.0,3.0,2.0,3.0,5.0,3.0,4.0,5.0,6.0,2.0,3.0,2.0,0.9583333333333334,15.0,500.0
5937,3.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,6.0,4.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,15.0,500.0
5938,,2.0,7.0,7.0,6.0,3.0,5.0,4.0,1.0,5.0,2.0,3.0,1.0,5.0,2.0,7.0,6.0,3.0,3.0,1.0,5.0,5.0,4.0,3.0,0.9583333333333334,15.0,500.0
5939,1.0,2.0,7.0,5.0,5.0,2.0,,3.0,2.0,2.0,1.0,5.0,1.0,4.0,5.0,5.0,7.0,4.0,9.0,4.0,8.0,,6.0,2.0,0.9166666666666666,15.0,500.0
5940,,4.0,3.0,7.0,4.0,4.0,,4.0,4.0,5.0,7.0,4.0,3.0,5.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,3.0,7.0,3.0,0.9166666666666666,15.0,500.0
5941,1.0,3.0,6.0,5.0,5.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,1.0,5.0,7.0,1.0,3.0,4.0,6.0,4.0,6.0,4.0,1.0,15.0,500.0
5942,2.0,3.0,3.0,3.0,8.0,5.0,3.0,4.0,6.0,2.0,3.0,3.0,3.0,6.0,2.0,2.0,5.0,2.0,1.0,2.0,7.0,6.0,7.0,2.0,1.0,15.0,500.0
5943,2.0,1.0,3.0,3.0,2.0,3.0,,8.0,2.0,5.0,5.0,3.0,7.0,8.0,8.0,2.0,2.0,1.0,5.0,5.0,5.0,6.0,3.0,1.0,0.9583333333333334,15.0,500.0
5944,2.0,3.0,5.0,4.0,6.0,5.0,1.0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,6.0,3.0,2.0,3.0,5.0,4.0,8.0,9.0,2.0,1.0,1.0,15.0,500.0
5945,1.0,,3.0,7.0,6.0,5.0,4.0,1.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,6.0,3.0,0.9583333333333334,15.0,500.0
5946,1.0,3.0,3.0,2.0,5.0,4.0,2.0,7.0,4.0,6.0,3.0,2.0,10.0,2.0,6.0,4.0,7.0,2.0,3.0,2.0,5.0,1.0,5.0,1.0,1.0,15.0,500.0
5947,1.0,3.0,3.0,5.0,3.0,6.0,6.0,3.0,3.0,5.0,6.0,1.0,4.0,5.0,3.0,4.0,1.0,8.0,4.0,1.0,8.0,3.0,3.0,1.0,1.0,15.0,500.0
5948,1.0,3.0,6.0,2.0,5.0,3.0,2.0,3.0,3.0,5.0,5.0,1.0,5.0,7.0,4.0,4.0,4.0,2.0,1.0,4.0,8.0,4.0,4.0,4.0,1.0,15.0,500.0
5949,,3.0,7.0,5.0,9.0,4.0,5.0,1.0,3.0,4.0,1.0,1.0,4.0,6.0,4.0,4.0,2.0,4.0,4.0,6.0,2.0,7.0,2.0,2.0,0.9583333333333334,15.0,500.0
5950,,2.0,2.0,7.0,5.0,5.0,2.0,3.0,3.0,6.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,7.0,4.0,6.0,3.0,5.0,4.0,4.0,1.9166666666666667,15.0,500.0
5951,2.0,,5.0,1.0,6.0,,3.0,4.0,2.0,5.0,6.0,3.0,6.0,5.0,3.0,3.0,6.0,3.0,2.0,10.0,2.0,5.0,4.0,4.0,0.9166666666666666,15.0,500.0
5952,1.0,3.0,3.0,7.0,2.0,7.0,4.0,4.0,6.0,6.0,3.0,5.0,6.0,3.0,1.0,2.0,5.0,3.0,4.0,5.0,2.0,1.0,6.0,1.0,1.0,15.0,500.0
5953,1.0,4.0,3.0,5.0,3.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,3.0,10.0,3.0,4.0,4.0,6.0,6.0,4.0,,3.0,7.0,1.0,0.9583333333333334,15.0,500.0
5954,,2.0,5.0,5.0,3.0,8.0,5.0,5.0,2.0,5.0,4.0,6.0,2.0,4.0,2.0,3.0,1.0,4.0,5.0,7.0,4.0,3.0,5.0,,0.9166666666666666,15.0,500.0
5955,1.0,3.0,5.0,3.0,2.0,5.0,1.0,5.0,8.0,4.0,3.0,2.0,3.0,1.0,6.0,3.0,7.0,3.0,8.0,1.0,4.0,7.0,3.0,2.0,1.0,15.0,500.0
5956,,2.0,5.0,3.0,5.0,5.0,2.0,5.0,6.0,5.0,6.0,4.0,6.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.9583333333333334,15.0,500.0
5957,,4.0,4.0,6.0,9.0,3.0,1.0,4.0,7.0,4.0,1.0,3.0,6.0,4.0,6.0,,3.0,5.0,6.0,4.0,2.0,2.0,5.0,1.0,0.9166666666666666,15.0,500.0
5958,,3.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,9.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,,1.8333333333333333,15.0,500.0
5959,1.0,2.0,3.0,4.0,4.0,8.0,1.0,5.0,4.0,1.0,2.0,6.0,3.0,7.0,1.0,3.0,4.0,4.0,4.0,8.0,2.0,2.0,7.0,4.0,1.0,15.0,500.0
5960,2.0,1.0,1.0,7.0,5.0,4.0,6.0,5.0,6.0,7.0,5.0,3.0,5.0,8.0,2.0,6.0,,1.0,1.0,1.0,3.0,6.0,4.0,1.0,0.9583333333333334,15.0,500.0
5961,,3.0,4.0,5.0,6.0,4.0,2.0,2.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,1.0,4.0,6.0,7.0,2.0,8.0,4.0,3.0,2.0,0.9583333333333334,15.0,500.0
5962,,2.0,4.0,5.0,4.0,5.0,7.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0,3.0,4.0,7.0,1.0,0.9583333333333334,15.0,500.0
5963,,2.0,4.0,3.0,6.0,5.0,2.0,9.0,3.0,4.0,1.0,4.0,4.0,5.0,6.0,4.0,4.0,9.0,5.0,1.0,2.0,2.0,4.0,1.0,0.9583333333333334,15.0,500.0
5964,2.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,6.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,10.0,3.0,9.0,11.0,,1.0,0.9583333333333334,15.0,500.0
5965,,3.0,6.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,5.0,9.0,7.0,2.0,3.0,11.0,4.0,1.0,4.0,5.0,4.0,3.0,,0.9166666666666666,15.0,500.0
5966,,2.0,3.0,7.0,7.0,2.0,3.0,6.0,4.0,4.0,6.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,3.0,2.0,4.0,2.0,1.9166666666666667,15.0,500.0
5967,2.0,1.0,6.0,3.0,1.0,5.0,1.0,7.0,3.0,11.0,1.0,3.0,4.0,1.0,4.0,5.0,5.0,4.0,6.0,3.0,4.0,4.0,2.0,4.0,1.0,15.0,500.0
5968,,4.0,2.0,5.0,4.0,4.0,4.0,7.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,7.0,2.0,5.0,3.0,9.0,5.0,3.0,2.0,0.9583333333333334,15.0,500.0
5969,1.0,2.0,2.0,4.0,4.0,7.0,2.0,4.0,6.0,2.0,4.0,4.0,,7.0,4.0,4.0,4.0,4.0,2.0,7.0,9.0,1.0,4.0,2.0,0.9583333333333334,15.0,500.0
5970,1.0,2.0,5.0,3.0,3.0,3.0,1.0,2.0,5.0,6.0,6.0,2.0,3.0,1.0,8.0,8.0,7.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,1.0,15.0,500.0
5971,1.0,1.0,7.0,3.0,2.0,6.0,4.0,2.0,5.0,4.0,5.0,6.0,3.0,4.0,2.0,7.0,3.0,1.0,6.0,7.0,5.0,2.0,3.0,1.0,1.0,15.0,500.0
5972,1.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,6.0,3.0,5.0,5.0,5.0,5.0,8.0,2.0,5.0,6.0,3.0,1.0,1.0,15.0,500.0
5973,1.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,7.0,3.0,4.0,4.0,6.0,2.0,4.0,4.0,5.0,2.0,5.0,4.0,6.0,3.0,2.0,1.0,15.0,500.0
5974,2.0,2.0,6.0,2.0,3.0,5.0,4.0,5.0,2.0,5.0,7.0,2.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0,1.0,8.0,5.0,1.0,1.0,1.0,15.0,500.0
5975,2.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,1.0,3.0,6.0,3.0,6.0,9.0,5.0,4.0,5.0,2.0,1.0,15.0,500.0
5976,1.0,2.0,4.0,6.0,2.0,8.0,2.0,6.0,4.0,6.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,15.0,500.0
5977,1.0,3.0,3.0,4.0,2.0,5.0,6.0,8.0,5.0,6.0,8.0,2.0,3.0,4.0,2.0,5.0,4.0,6.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,15.0,500.0
5978,,3.0,3.0,7.0,6.0,5.0,4.0,2.0,4.0,3.0,3.0,6.0,5.0,2.0,1.0,3.0,7.0,6.0,4.0,3.0,4.0,3.0,5.0,1.0,0.9583333333333334,15.0,500.0
5979,,5.0,6.0,7.0,7.0,3.0,1.0,5.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,6.0,3.0,4.0,5.0,1.0,3.0,0.9583333333333334,15.0,500.0
5980,1.0,2.0,3.0,5.0,5.0,7.0,3.0,3.0,4.0,5.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,6.0,2.0,6.0,5.0,6.0,2.0,3.0,1.0,15.0,500.0
5981,2.0,2.0,5.0,,5.0,5.0,1.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,2.0,4.0,2.0,6.0,6.0,7.0,2.0,2.0,4.0,2.0,0.9583333333333334,15.0,500.0
5982,,3.0,3.0,6.0,4.0,3.0,4.0,4.0,6.0,3.0,6.0,5.0,4.0,5.0,1.0,3.0,5.0,8.0,4.0,5.0,1.0,1.0,4.0,2.0,0.9583333333333334,15.0,500.0
5983,,4.0,4.0,3.0,6.0,6.0,4.0,5.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,3.0,8.0,4.0,3.0,7.0,,1.8333333333333333,15.0,500.0
5984,2.0,5.0,8.0,6.0,3.0,5.0,2.0,5.0,1.0,6.0,6.0,1.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0,1.0,15.0,500.0
5985,2.0,1.0,4.0,3.0,1.0,3.0,6.0,4.0,4.0,1.0,5.0,2.0,7.0,6.0,2.0,6.0,9.0,2.0,5.0,3.0,2.0,6.0,4.0,2.0,1.0,15.0,500.0
5986,2.0,2.0,1.0,6.0,5.0,7.0,4.0,2.0,2.0,3.0,4.0,1.0,7.0,4.0,1.0,4.0,3.0,7.0,4.0,2.0,5.0,3.0,6.0,5.0,1.0,15.0,500.0
5987,2.0,1.0,3.0,5.0,1.0,6.0,5.0,3.0,7.0,3.0,7.0,1.0,8.0,4.0,4.0,3.0,4.0,1.0,5.0,1.0,5.0,3.0,6.0,2.0,1.0,15.0,500.0
5988,1.0,4.0,7.0,5.0,2.0,1.0,2.0,6.0,4.0,4.0,2.0,3.0,2.0,7.0,2.0,1.0,8.0,3.0,6.0,3.0,8.0,3.0,3.0,3.0,1.0,15.0,500.0
5989,,2.0,4.0,3.0,7.0,4.0,3.0,6.0,5.0,5.0,3.0,3.0,3.0,5.0,6.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,2.0,1.0,0.9583333333333334,15.0,500.0
5990,,4.0,5.0,7.0,3.0,11.0,3.0,5.0,2.0,1.0,3.0,,4.0,3.0,4.0,2.0,5.0,1.0,4.0,2.0,5.0,6.0,6.0,4.0,0.9166666666666666,15.0,500.0
5991,1.0,1.0,3.0,6.0,4.0,4.0,3.0,8.0,3.0,4.0,4.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,2.0,6.0,4.0,1.0,15.0,500.0
5992,1.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,6.0,6.0,2.0,3.0,1.0,3.0,1.0,8.0,7.0,4.0,4.0,6.0,4.0,4.0,2.0,2.0,1.0,15.0,500.0
5993,,2.0,2.0,9.0,3.0,8.0,2.0,,1.0,3.0,3.0,4.0,3.0,4.0,5.0,6.0,8.0,3.0,1.0,3.0,6.0,6.0,6.0,2.0,0.9166666666666666,15.0,500.0
5994,1.0,1.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,4.0,11.0,7.0,5.0,4.0,6.0,3.0,5.0,,3.0,5.0,,0.9166666666666666,15.0,500.0
5995,1.0,1.0,3.0,3.0,1.0,2.0,2.0,6.0,2.0,6.0,8.0,3.0,5.0,3.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,1.0,15.0,500.0
5996,2.0,2.0,5.0,2.0,4.0,3.0,7.0,6.0,7.0,4.0,,4.0,5.0,7.0,,4.0,9.0,2.0,3.0,3.0,4.0,2.0,5.0,,1.75,15.0,500.0
5997,1.0,2.0,10.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,7.0,4.0,8.0,5.0,2.0,6.0,2.0,2.0,3.0,5.0,4.0,1.0,15.0,500.0
5998,1.0,4.0,8.0,2.0,,6.0,3.0,4.0,2.0,7.0,4.0,1.0,2.0,8.0,5.0,4.0,4.0,2.0,1.0,6.0,5.0,4.0,6.0,1.0,0.9583333333333334,15.0,500.0
5999,,3.0,2.0,2.0,8.0,6.0,6.0,4.0,5.0,2.0,6.0,1.0,6.0,2.0,3.0,7.0,3.0,8.0,3.0,3.0,2.0,2.0,4.0,2.0,0.9583333333333334,15.0,500.0
6000,2.0,3.0,2.0,5.0,5.0,7.0,,5.0,9.0,3.0,6.0,5.0,7.0,2.0,5.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,6.0,1.0,0.9583333333333334,16.0,500.0
6001,1.0,1.0,5.0,1.0,6.0,3.0,7.0,2.0,10.0,4.0,5.0,3.0,8.0,7.0,1.0,5.0,3.0,4.0,4.0,2.0,1.0,6.0,4.0,3.0,1.0,16.0,500.0
6002,,,6.0,4.0,2.0,5.0,2.0,2.0,,10.0,4.0,6.0,3.0,5.0,6.0,7.0,3.0,7.0,3.0,5.0,3.0,10.0,1.0,2.0,0.875,16.0,500.0
6003,,1.0,5.0,4.0,2.0,4.0,4.0,10.0,4.0,3.0,4.0,5.0,3.0,9.0,3.0,3.0,7.0,7.0,3.0,5.0,2.0,1.0,4.0,3.0,0.9583333333333334,16.0,500.0
6004,2.0,2.0,4.0,6.0,5.0,6.0,,8.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,7.0,4.0,6.0,4.0,5.0,5.0,2.0,5.0,0.9583333333333334,16.0,500.0
6005,1.0,2.0,6.0,1.0,7.0,4.0,7.0,4.0,2.0,4.0,9.0,4.0,4.0,3.0,1.0,3.0,1.0,7.0,4.0,3.0,5.0,9.0,4.0,1.0,1.0,16.0,500.0
6006,1.0,2.0,1.0,3.0,6.0,5.0,2.0,9.0,3.0,3.0,5.0,6.0,4.0,2.0,5.0,3.0,6.0,8.0,5.0,3.0,3.0,2.0,9.0,,0.9583333333333334,16.0,500.0
6007,1.0,2.0,9.0,,3.0,5.0,3.0,5.0,4.0,8.0,1.0,3.0,7.0,6.0,2.0,6.0,4.0,3.0,5.0,5.0,1.0,4.0,4.0,5.0,0.9583333333333334,16.0,500.0
6008,1.0,3.0,3.0,6.0,3.0,5.0,3.0,1.0,5.0,6.0,6.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,7.0,2.0,1.0,16.0,500.0
6009,3.0,1.0,7.0,7.0,2.0,10.0,2.0,6.0,6.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,6.0,2.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,16.0,500.0
6010,1.0,1.0,6.0,2.0,4.0,1.0,5.0,1.0,6.0,7.0,4.0,4.0,2.0,6.0,3.0,6.0,6.0,5.0,4.0,4.0,2.0,7.0,7.0,2.0,1.0,16.0,500.0
6011,,2.0,4.0,5.0,5.0,5.0,6.0,4.0,2.0,1.0,9.0,3.0,7.0,3.0,3.0,11.0,3.0,,6.0,2.0,3.0,7.0,3.0,2.0,0.9166666666666666,16.0,500.0
6012,1.0,1.0,2.0,4.0,6.0,,5.0,7.0,4.0,8.0,9.0,6.0,3.0,2.0,2.0,2.0,3.0,8.0,4.0,2.0,4.0,6.0,6.0,1.0,0.9583333333333334,16.0,500.0
6013,1.0,2.0,7.0,2.0,2.0,6.0,1.0,7.0,4.0,5.0,2.0,5.0,3.0,3.0,6.0,6.0,10.0,4.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0,16.0,500.0
6014,,2.0,6.0,5.0,3.0,5.0,3.0,2.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,2.0,7.0,3.0,1.9166666666666667,16.0,500.0
6015,,4.0,8.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,5.0,3.0,8.0,3.0,4.0,5.0,6.0,6.0,8.0,4.0,2.0,4.0,4.0,,0.9166666666666666,16.0,500.0
6016,,1.0,4.0,3.0,8.0,6.0,4.0,7.0,3.0,4.0,6.0,2.0,8.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,9.0,3.0,5.0,0.9583333333333334,16.0,500.0
6017,2.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,7.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,5.0,3.0,7.0,3.0,5.0,6.0,5.0,1.0,1.0,16.0,500.0
6018,1.0,1.0,5.0,5.0,6.0,5.0,4.0,7.0,3.0,5.0,2.0,5.0,2.0,3.0,5.0,5.0,2.0,4.0,9.0,4.0,4.0,6.0,3.0,,0.9583333333333334,16.0,500.0
6019,,2.0,4.0,1.0,2.0,6.0,1.0,4.0,3.0,5.0,3.0,7.0,3.0,4.0,4.0,2.0,7.0,5.0,5.0,7.0,6.0,8.0,5.0,2.0,0.9583333333333334,16.0,500.0
6020,1.0,,3.0,4.0,3.0,4.0,6.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,2.0,8.0,8.0,5.0,5.0,6.0,3.0,8.0,1.0,2.0,0.9583333333333334,16.0,500.0
6021,1.0,7.0,9.0,1.0,,8.0,1.0,4.0,7.0,8.0,1.0,2.0,3.0,4.0,4.0,3.0,7.0,2.0,4.0,8.0,6.0,2.0,3.0,1.0,0.9583333333333334,16.0,500.0
6022,2.0,3.0,6.0,5.0,2.0,7.0,3.0,8.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,2.0,6.0,2.0,2.0,16.0,500.0
6023,,3.0,5.0,5.0,5.0,2.0,5.0,3.0,6.0,4.0,5.0,2.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,9.0,4.0,1.0,4.0,5.0,0.9583333333333334,16.0,500.0
6024,1.0,2.0,5.0,5.0,4.0,3.0,6.0,7.0,5.0,4.0,5.0,3.0,4.0,7.0,3.0,7.0,5.0,5.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,16.0,500.0
6025,,5.0,5.0,4.0,4.0,8.0,2.0,8.0,1.0,6.0,3.0,5.0,4.0,3.0,2.0,1.0,3.0,5.0,5.0,5.0,10.0,2.0,3.0,2.0,0.9583333333333334,16.0,500.0
6026,1.0,2.0,4.0,3.0,7.0,4.0,3.0,9.0,2.0,3.0,4.0,3.0,6.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,6.0,3.0,1.0,16.0,500.0
6027,1.0,3.0,4.0,4.0,3.0,10.0,5.0,3.0,6.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,6.0,4.0,4.0,9.0,5.0,2.0,1.0,1.0,16.0,500.0
6028,,6.0,2.0,3.0,5.0,4.0,3.0,4.0,1.0,6.0,4.0,2.0,6.0,6.0,3.0,2.0,4.0,12.0,3.0,5.0,4.0,1.0,8.0,2.0,0.9583333333333334,16.0,500.0
6029,1.0,3.0,6.0,3.0,1.0,7.0,6.0,3.0,5.0,7.0,6.0,3.0,3.0,5.0,2.0,5.0,3.0,6.0,3.0,3.0,5.0,5.0,4.0,1.0,1.0,16.0,500.0
6030,,3.0,5.0,1.0,2.0,5.0,4.0,3.0,8.0,6.0,6.0,4.0,6.0,6.0,3.0,4.0,5.0,7.0,2.0,5.0,5.0,1.0,3.0,2.0,0.9583333333333334,16.0,500.0
6031,3.0,2.0,2.0,6.0,3.0,4.0,3.0,5.0,3.0,7.0,3.0,4.0,6.0,3.0,4.0,1.0,8.0,5.0,4.0,2.0,5.0,12.0,1.0,,0.9583333333333334,16.0,500.0
6032,2.0,3.0,2.0,4.0,1.0,6.0,5.0,6.0,4.0,5.0,9.0,,3.0,4.0,3.0,3.0,2.0,6.0,5.0,4.0,5.0,4.0,7.0,3.0,0.9583333333333334,16.0,500.0
6033,1.0,2.0,1.0,9.0,3.0,7.0,5.0,4.0,2.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,10.0,5.0,2.0,5.0,4.0,2.0,2.0,1.0,16.0,500.0
6034,3.0,1.0,6.0,7.0,5.0,6.0,4.0,4.0,4.0,6.0,7.0,3.0,6.0,6.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,7.0,2.0,1.0,16.0,500.0
6035,3.0,,7.0,5.0,6.0,3.0,7.0,5.0,2.0,6.0,6.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,8.0,2.0,5.0,1.0,0.9583333333333334,16.0,500.0
6036,1.0,1.0,6.0,6.0,4.0,2.0,8.0,7.0,6.0,6.0,3.0,1.0,6.0,4.0,3.0,2.0,10.0,1.0,3.0,5.0,2.0,2.0,5.0,2.0,1.0,16.0,500.0
6037,2.0,3.0,1.0,2.0,5.0,9.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,,3.0,7.0,8.0,,7.0,6.0,4.0,5.0,3.0,0.9166666666666666,16.0,500.0
6038,,1.0,4.0,8.0,2.0,2.0,4.0,1.0,5.0,9.0,6.0,3.0,6.0,9.0,7.0,5.0,2.0,4.0,2.0,5.0,5.0,2.0,3.0,1.0,0.9583333333333334,16.0,500.0
6039,,1.0,8.0,2.0,3.0,8.0,3.0,6.0,5.0,2.0,5.0,7.0,1.0,4.0,2.0,5.0,3.0,4.0,7.0,2.0,2.0,8.0,5.0,3.0,0.9583333333333334,16.0,500.0
6040,1.0,3.0,6.0,2.0,5.0,4.0,2.0,2.0,5.0,6.0,5.0,3.0,3.0,3.0,2.0,2.0,6.0,8.0,3.0,6.0,8.0,2.0,4.0,5.0,1.0,16.0,500.0
6041,1.0,4.0,6.0,5.0,6.0,6.0,4.0,3.0,4.0,3.0,6.0,2.0,3.0,6.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0,2.0,9.0,2.0,1.0,16.0,500.0
6042,1.0,4.0,7.0,5.0,4.0,3.0,4.0,2.0,4.0,6.0,6.0,2.0,3.0,8.0,2.0,4.0,2.0,7.0,3.0,2.0,4.0,5.0,5.0,3.0,1.0,16.0,500.0
6043,1.0,3.0,4.0,6.0,3.0,3.0,2.0,4.0,5.0,4.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0,7.0,6.0,2.0,1.0,6.0,4.0,1.0,1.0,16.0,500.0
